2021-07-16 16:45:57,019 | DEBUG | MainThread | GeoPolRisk.py:48 -             __init__() | Username: akoyamparamb
2021-07-16 16:58:33,018 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,018 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,027 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,027 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,028 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,036 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,037 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,037 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,046 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,047 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,047 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,055 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,056 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,056 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,065 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,066 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,066 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,075 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,076 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,076 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,085 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2009 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,086 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,086 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,094 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,095 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,095 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,104 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,105 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,105 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,113 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,114 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,114 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,123 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,124 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,124 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,133 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,134 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,134 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,142 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2015 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,143 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,143 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,151 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,152 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:33,152 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:33,161 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Bismuth
2021-07-16 16:58:33,314 | DEBUG | MainThread | api.py:70 -         traderequest() | https://comtrade.un.org/api/get?max=50000&type=C&freq=A&px=HS&ps=2017&r=36&p=all&cc=8106&rg=1&fmt=json
2021-07-16 16:58:35,400 | DEBUG | MainThread | api.py:146 -         traderequest() | local variable 'reducedmass' referenced before assignment
2021-07-16 16:58:35,400 | DEBUG | MainThread | api.py:282 -     TotalCalculation() | 
2021-07-16 16:58:35,405 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Gold
2021-07-16 16:58:35,406 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:35,407 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:35,415 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Gold
2021-07-16 16:58:35,416 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:35,416 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:35,425 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Gold
2021-07-16 16:58:35,426 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:35,426 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:35,435 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Gold
2021-07-16 16:58:35,436 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:35,436 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:35,445 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Gold
2021-07-16 16:58:35,446 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:35,446 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:35,455 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Gold
2021-07-16 16:58:35,456 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:35,456 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:35,465 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Gold
2021-07-16 16:58:35,466 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:35,466 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:35,475 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2009 for the Country Australia for the resource Gold
2021-07-16 16:58:35,476 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:35,476 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:35,485 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Gold
2021-07-16 16:58:35,486 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:35,486 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:35,495 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Gold
2021-07-16 16:58:35,496 | DEBUG | MainThread | api.py:310 -     TotalCalculation() | No transaction has been made, as data preexists
2021-07-16 16:58:35,496 | DEBUG | MainThread | GeoPolRisk.py:310 -          extractdata() | Exporting database in the format csv
2021-07-16 16:58:35,505 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Gold
2021-07-16 16:58:35,705 | DEBUG | MainThread | api.py:70 -         traderequest() | https://comtrade.un.org/api/get?max=50000&type=C&freq=A&px=HS&ps=2012&r=36&p=all&cc=7108&rg=1&fmt=json
2021-07-16 16:58:41,905 | DEBUG | MainThread | GeoPolRisk.py:48 -             __init__() | Username: akoyamparamb
2021-07-16 16:58:56,534 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2012 for the Country Japan for the resource Cobalt
2021-07-16 16:58:56,667 | DEBUG | MainThread | api.py:70 -         traderequest() | https://comtrade.un.org/api/get?max=50000&type=C&freq=A&px=HS&ps=2012&r=392&p=all&cc=810520&rg=1&fmt=json
2021-07-16 16:58:57,035 | DEBUG | MainThread | api.py:146 -         traderequest() | local variable 'reducedmass' referenced before assignment
2021-07-16 16:58:57,035 | DEBUG | MainThread | api.py:282 -     TotalCalculation() | 
2021-07-16 16:59:39,140 | DEBUG | MainThread | GeoPolRisk.py:48 -             __init__() | Username: akoyamparamb
2021-07-16 16:59:50,743 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2012 for the Country Japan for the resource Cobalt
2021-07-16 16:59:50,868 | DEBUG | MainThread | api.py:70 -         traderequest() | https://comtrade.un.org/api/get?max=50000&type=C&freq=A&px=HS&ps=2012&r=392&p=all&cc=810520&rg=1&fmt=json
2021-07-16 16:59:51,259 | DEBUG | MainThread | api.py:146 -         traderequest() | can't multiply sequence by non-int of type 'float'
2021-07-16 16:59:51,259 | DEBUG | MainThread | api.py:282 -     TotalCalculation() | 
2021-07-16 17:00:44,589 | DEBUG | MainThread | GeoPolRisk.py:48 -             __init__() | Username: akoyamparamb
2021-07-16 17:00:56,772 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2012 for the Country Japan for the resource Cobalt
2021-07-16 17:00:56,897 | DEBUG | MainThread | api.py:70 -         traderequest() | https://comtrade.un.org/api/get?max=50000&type=C&freq=A&px=HS&ps=2012&r=392&p=all&cc=810520&rg=1&fmt=json
2021-07-16 17:00:57,309 | DEBUG | MainThread | api.py:146 -         traderequest() | unsupported operand type(s) for -: 'int' and 'str'
2021-07-16 17:00:57,309 | DEBUG | MainThread | api.py:282 -     TotalCalculation() | 
2021-07-16 17:02:51,051 | DEBUG | MainThread | GeoPolRisk.py:48 -             __init__() | Username: akoyamparamb
2021-07-16 17:03:05,243 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2012 for the Country Japan for the resource Cobalt
2021-07-16 17:03:05,366 | DEBUG | MainThread | api.py:282 -     TotalCalculation() | invalid literal for int() with base 10: '0.2'
2021-07-16 17:03:30,967 | DEBUG | MainThread | GeoPolRisk.py:48 -             __init__() | Username: akoyamparamb
2021-07-16 17:03:41,106 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2012 for the Country Japan for the resource Cobalt
2021-07-16 17:03:41,231 | DEBUG | MainThread | api.py:70 -         traderequest() | https://comtrade.un.org/api/get?max=50000&type=C&freq=A&px=HS&ps=2012&r=392&p=all&cc=810520&rg=1&fmt=json
2021-07-16 17:03:41,741 | DEBUG | MainThread | api.py:146 -         traderequest() | 'main' object has no attribute 'totalreduce'
2021-07-16 17:03:41,741 | DEBUG | MainThread | api.py:282 -     TotalCalculation() | 
2021-07-16 17:04:54,714 | DEBUG | MainThread | GeoPolRisk.py:48 -             __init__() | Username: akoyamparamb
2021-07-16 17:05:06,406 | DEBUG | MainThread | api.py:263 -     TotalCalculation() | The period is 2012 for the Country Japan for the resource Cobalt
2021-07-16 17:05:06,515 | DEBUG | MainThread | api.py:70 -         traderequest() | https://comtrade.un.org/api/get?max=50000&type=C&freq=A&px=HS&ps=2012&r=392&p=all&cc=810520&rg=1&fmt=json
2021-07-16 17:05:06,927 | DEBUG | MainThread | api.py:308 -     TotalCalculation() | Complete Transaction
2021-07-16 17:05:06,927 | DEBUG | MainThread | GeoPolRisk.py:311 -          extractdata() | Exporting database in the format csv
2021-07-16 17:05:06,929 | DEBUG | MainThread | GeoPolRisk.py:331 -               endlog() | Number of successfull COMTRADE API attempts 1
2021-07-16 17:05:06,929 | DEBUG | MainThread | GeoPolRisk.py:332 -               endlog() | Number of total attempts 1
