2021-08-30 16:02:31,217 | DEBUG | MainThread | GeoPolRisk.py:48 -             __init__() | Username: anish
2021-08-30 16:02:57,998 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Nickel
2021-08-30 16:02:57,998 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:57,998 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,004 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Nickel
2021-08-30 16:02:58,005 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,005 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,011 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2015 for the Country Australia for the resource Nickel
2021-08-30 16:02:58,012 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,012 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,018 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Nickel
2021-08-30 16:02:58,019 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,019 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,026 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Nickel
2021-08-30 16:02:58,026 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,026 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,033 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,033 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,033 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,040 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,040 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,040 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,047 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,047 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,047 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,053 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,054 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,054 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,060 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,061 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,061 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,067 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,068 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,068 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,074 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,075 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,075 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,081 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2009 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,082 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,082 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,088 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,089 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,089 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,095 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,096 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,096 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,103 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,103 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,103 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,109 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,110 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,110 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,116 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,117 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,117 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,123 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2015 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,124 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,124 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,130 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,131 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,131 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,137 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Zinc
2021-08-30 16:02:58,138 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,138 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,144 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,145 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,145 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,151 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,151 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,151 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,158 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,159 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,159 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,165 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,166 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,166 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,172 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,173 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,173 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,180 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,181 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,181 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,188 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,188 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,188 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,195 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2009 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,196 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,196 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,203 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,203 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,203 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,211 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,211 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,211 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,219 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,219 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,219 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,226 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,227 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,227 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,233 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,234 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,234 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,240 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2015 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,241 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,241 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,248 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,248 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,248 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,255 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Cadmium
2021-08-30 16:02:58,256 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,256 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,262 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,263 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,263 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,270 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,270 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,270 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,276 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,277 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,277 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,282 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,283 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,283 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,293 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,294 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,294 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,301 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,302 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,302 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,308 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,309 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,309 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,315 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2009 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,316 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,316 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,323 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,324 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,324 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,331 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,331 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,331 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,338 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,338 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,338 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,345 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,345 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,345 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,352 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,352 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,352 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,359 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2015 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,359 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,359 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,366 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,366 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,366 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,373 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Rare earth
2021-08-30 16:02:58,373 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,373 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,380 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Silver
2021-08-30 16:02:58,380 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,380 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,387 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Silver
2021-08-30 16:02:58,387 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,387 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,394 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Silver
2021-08-30 16:02:58,394 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,394 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,401 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Silver
2021-08-30 16:02:58,401 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,401 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,408 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Silver
2021-08-30 16:02:58,408 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,408 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,415 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Silver
2021-08-30 16:02:58,415 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,415 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,421 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Silver
2021-08-30 16:02:58,422 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,422 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,428 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2009 for the Country Australia for the resource Silver
2021-08-30 16:02:58,429 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,429 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,435 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2010 for the Country Australia for the resource Silver
2021-08-30 16:02:58,436 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,436 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,442 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2011 for the Country Australia for the resource Silver
2021-08-30 16:02:58,443 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,443 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,449 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2012 for the Country Australia for the resource Silver
2021-08-30 16:02:58,450 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,450 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,456 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2013 for the Country Australia for the resource Silver
2021-08-30 16:02:58,457 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,457 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,463 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2014 for the Country Australia for the resource Silver
2021-08-30 16:02:58,464 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,464 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,470 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2015 for the Country Australia for the resource Silver
2021-08-30 16:02:58,471 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,471 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,477 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2016 for the Country Australia for the resource Silver
2021-08-30 16:02:58,477 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,478 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,484 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2017 for the Country Australia for the resource Silver
2021-08-30 16:02:58,484 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,484 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,491 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2002 for the Country Australia for the resource Magnesium
2021-08-30 16:02:58,491 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,492 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,498 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2003 for the Country Australia for the resource Magnesium
2021-08-30 16:02:58,498 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,498 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,505 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2004 for the Country Australia for the resource Magnesium
2021-08-30 16:02:58,505 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,506 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,512 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2005 for the Country Australia for the resource Magnesium
2021-08-30 16:02:58,513 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,513 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,519 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2006 for the Country Australia for the resource Magnesium
2021-08-30 16:02:58,520 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,520 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,526 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2007 for the Country Australia for the resource Magnesium
2021-08-30 16:02:58,526 | DEBUG | MainThread | api.py:305 -     TotalCalculation() | No transaction has been made, as data preexists
2021-08-30 16:02:58,527 | DEBUG | MainThread | GeoPolRisk.py:319 -          extractdata() | Exporting database in the format csv
2021-08-30 16:02:58,533 | DEBUG | MainThread | api.py:258 -     TotalCalculation() | The period is 2008 for the Country Australia for the resource Magnesium
